0.0,0.0
1.0,4.7531507E-25
2.0,5.988371E-20
3.0,9.2968033E-17
4.0,1.904552E-16
5.0,1.0539484E-15
6.0,1.9174416E-15
7.0,6.1409325E-15
8.0,1.0364423E-14
9.0,2.5089372E-14
10.0,3.9814323E-14
11.0,8.0781024E-14
12.0,1.2174773E-13
13.0,1.8442263E-13
14.0,2.6156966E-13
15.0,3.8539343E-13
16.0,5.451591E-13
17.0,7.671088E-13
18.0,1.0424952E-12
19.0,1.4256625E-12
20.0,1.8984961E-12
21.0,2.5245507E-12
22.0,3.2826415E-12
23.0,4.2188674E-12
24.0,5.342448E-12
25.0,6.7176876E-12
26.0,8.3722E-12
27.0,1.03678385E-11
28.0,1.27464055E-11
29.0,1.5574429E-11
30.0,1.8902668E-11
31.0,2.2804083E-11
32.0,2.7337028E-11
33.0,3.257581E-11
34.0,3.859051E-11
35.0,4.545696E-11
36.0,5.3253412E-11
37.0,6.205448E-11
38.0,7.194024E-11
39.0,8.298607E-11
40.0,9.527066E-11
41.0,1.0886772E-10
42.0,1.2385286E-10
43.0,1.4029732E-10
44.0,1.5827264E-10
45.0,1.7784646E-10
46.0,1.9908573E-10
47.0,2.2205365E-10
48.0,2.4681213E-10
49.0,2.7341968E-10
50.0,3.0193256E-10
51.0,3.3240388E-10
52.0,3.6488382E-10
53.0,3.9942027E-10
54.0,4.3605794E-10
55.0,4.748388E-10
56.0,5.1580196E-10
57.0,5.589841E-10
58.0,6.04419E-10
59.0,6.521379E-10
60.0,7.021694E-10
61.0,7.5453965E-10
62.0,8.0927237E-10
63.0,8.6638885E-10
64.0,9.2590813E-10
65.0,9.87847E-10
66.0,1.0522203E-9
67.0,1.1190407E-9
68.0,1.1883188E-9
69.0,1.2600635E-9
70.0,1.3342819E-9
71.0,1.4109792E-9
72.0,1.4901593E-9
73.0,1.5718243E-9
74.0,1.6559749E-9
75.0,1.7426103E-9
76.0,1.8317283E-9
77.0,1.923326E-9
78.0,2.0173982E-9
79.0,2.11394E-9
80.0,2.2129438E-9
81.0,2.3144027E-9
82.0,2.4183073E-9
83.0,2.5246483E-9
84.0,2.6334153E-9
85.0,2.7445968E-9
86.0,2.858181E-9
87.0,2.9741554E-9
88.0,3.0925065E-9
89.0,3.2132204E-9
90.0,3.3362824E-9
91.0,3.4616778E-9
92.0,3.589391E-9
93.0,3.7194063E-9
94.0,3.851707E-9
95.0,3.9862766E-9
96.0,4.123098E-9
97.0,4.2621537E-9
98.0,4.4034265E-9
99.0,4.5468975E-9
100.0,4.6925495E-9
101.0,4.840364E-9
102.0,4.990322E-9
103.0,5.1424047E-9
104.0,5.296594E-9
105.0,5.45287E-9
106.0,5.611214E-9
107.0,5.771607E-9
108.0,5.9340297E-9
109.0,6.098462E-9
110.0,6.2648855E-9
111.0,6.4332806E-9
112.0,6.6036274E-9
113.0,6.775907E-9
114.0,6.9500996E-9
115.0,7.1261863E-9
116.0,7.304147E-9
117.0,7.483963E-9
118.0,7.665615E-9
119.0,7.849084E-9
120.0,8.03435E-9
121.0,8.221394E-9
122.0,8.410198E-9
123.0,8.600742E-9
124.0,8.793009E-9
125.0,8.986978E-9
126.0,9.1826315E-9
127.0,9.379951E-9
128.0,9.578918E-9
129.0,9.779514E-9
130.0,9.981721E-9
131.0,1.0185522E-8
132.0,1.0390897E-8
133.0,1.059783E-8
134.0,1.08063025E-8
135.0,1.1016297E-8
136.0,1.1227797E-8
137.0,1.1440784E-8
138.0,1.1655242E-8
139.0,1.1871154E-8
140.0,1.2088503E-8
141.0,1.2307272E-8
142.0,1.2527445E-8
143.0,1.27490045E-8
144.0,1.2971936E-8
145.0,1.3196223E-8
146.0,1.3421849E-8
147.0,1.36487985E-8
148.0,1.3877057E-8
149.0,1.41066065E-8
150.0,1.4337434E-8
151.0,1.4569524E-8
152.0,1.4802862E-8
153.0,1.503743E-8
154.0,1.527322E-8
155.0,1.551021E-8
156.0,1.574839E-8
157.0,1.5987743E-8
158.0,1.6228258E-8
159.0,1.6469919E-8
160.0,1.6712713E-8
161.0,1.6956628E-8
162.0,1.7201646E-8
163.0,1.7447759E-8
164.0,1.7694951E-8
165.0,1.7943208E-8
166.0,1.819252E-8
167.0,1.8442872E-8
168.0,1.8694251E-8
169.0,1.8946647E-8
170.0,1.9200046E-8
171.0,1.9454436E-8
172.0,1.9709805E-8
173.0,1.9966143E-8
174.0,2.0223434E-8
175.0,2.048167E-8
176.0,2.0740838E-8
177.0,2.1000927E-8
178.0,2.1261926E-8
179.0,2.1523823E-8
180.0,2.1786608E-8
181.0,2.205027E-8
182.0,2.2314797E-8
183.0,2.258018E-8
184.0,2.2846407E-8
185.0,2.311347E-8
186.0,2.3381357E-8
187.0,2.365006E-8
188.0,2.3919565E-8
189.0,2.4189864E-8
190.0,2.4460949E-8
191.0,2.473281E-8
192.0,2.5005434E-8
193.0,2.5278817E-8
194.0,2.5552945E-8
195.0,2.5827811E-8
196.0,2.6103406E-8
197.0,2.6379718E-8
198.0,2.6656743E-8
199.0,2.693447E-8
200.0,2.721289E-8
201.0,2.7491994E-8
202.0,2.7771776E-8
203.0,2.8052224E-8
204.0,2.8333334E-8
205.0,2.8615094E-8
206.0,2.8897498E-8
207.0,2.9180537E-8
208.0,2.9464205E-8
209.0,2.9748492E-8
210.0,3.003339E-8
211.0,3.0318898E-8
212.0,3.0605E-8
213.0,3.089169E-8
214.0,3.1178967E-8
215.0,3.146682E-8
216.0,3.175524E-8
217.0,3.2044216E-8
218.0,3.233375E-8
219.0,3.2623834E-8
220.0,3.2914457E-8
221.0,3.3205616E-8
222.0,3.34973E-8
223.0,3.3789505E-8
224.0,3.4082227E-8
225.0,3.4375454E-8
226.0,3.4669185E-8
227.0,3.4963413E-8
228.0,3.525813E-8
229.0,3.5553327E-8
230.0,3.5849006E-8
231.0,3.6145153E-8
232.0,3.6441765E-8
233.0,3.673884E-8
234.0,3.703637E-8
235.0,3.7334345E-8
236.0,3.7632766E-8
237.0,3.7931624E-8
238.0,3.8230915E-8
239.0,3.8530633E-8
240.0,3.8830773E-8
241.0,3.9131326E-8
242.0,3.9432294E-8
243.0,3.9733667E-8
244.0,4.0035438E-8
245.0,4.033761E-8
246.0,4.064017E-8
247.0,4.0943117E-8
248.0,4.1246444E-8
249.0,4.155015E-8
250.0,4.185423E-8
251.0,4.2158675E-8
252.0,4.2463483E-8
253.0,4.276865E-8
254.0,4.307417E-8
255.0,4.338004E-8
256.0,4.3686256E-8
257.0,4.3992817E-8
258.0,4.429971E-8
259.0,4.4606935E-8
260.0,4.491449E-8
261.0,4.522237E-8
262.0,4.553057E-8
263.0,4.5839087E-8
264.0,4.6147914E-8
265.0,4.6457053E-8
266.0,4.6766495E-8
267.0,4.7076238E-8
268.0,4.738628E-8
269.0,4.7696616E-8
270.0,4.800724E-8
271.0,4.831815E-8
272.0,4.8629346E-8
273.0,4.8940816E-8
274.0,4.9252566E-8
275.0,4.9564587E-8
276.0,4.9876878E-8
277.0,5.0189435E-8
278.0,5.0502255E-8
279.0,5.081533E-8
280.0,5.1128666E-8
281.0,5.1442253E-8
282.0,5.175609E-8
283.0,5.2070174E-8
284.0,5.23845E-8
285.0,5.2699065E-8
286.0,5.301387E-8
287.0,5.332891E-8
288.0,5.3644182E-8
289.0,5.395968E-8
290.0,5.4275407E-8
291.0,5.4591354E-8
292.0,5.4907524E-8
293.0,5.522391E-8
294.0,5.554051E-8
295.0,5.5857328E-8
296.0,5.617435E-8
297.0,5.649158E-8
298.0,5.6809014E-8
299.0,5.7126652E-8
300.0,5.744449E-8
301.0,5.7762524E-8
302.0,5.808075E-8
303.0,5.839917E-8
304.0,5.871778E-8
305.0,5.903658E-8
306.0,5.935556E-8
307.0,5.9674726E-8
308.0,5.999407E-8
309.0,6.0313596E-8
310.0,6.06333E-8
311.0,6.095317E-8
312.0,6.127321E-8
313.0,6.159343E-8
314.0,6.191381E-8
315.0,6.223436E-8
316.0,6.2555074E-8
317.0,6.287594E-8
318.0,6.319698E-8
319.0,6.3518165E-8
320.0,6.383951E-8
321.0,6.416101E-8
322.0,6.4482656E-8
323.0,6.480445E-8
324.0,6.51264E-8
325.0,6.5448496E-8
326.0,6.5770735E-8
327.0,6.6093115E-8
328.0,6.641563E-8
329.0,6.6738295E-8
330.0,6.706109E-8
331.0,6.738402E-8
332.0,6.7707084E-8
333.0,6.803028E-8
334.0,6.8353614E-8
335.0,6.867707E-8
336.0,6.900065E-8
337.0,6.9324365E-8
338.0,6.9648195E-8
339.0,6.997215E-8
340.0,7.029623E-8
341.0,7.062042E-8
342.0,7.094474E-8
343.0,7.126917E-8
344.0,7.159372E-8
345.0,7.191838E-8
346.0,7.2243154E-8
347.0,7.2568035E-8
348.0,7.289303E-8
349.0,7.321813E-8
350.0,7.354334E-8
351.0,7.3868655E-8
352.0,7.419408E-8
353.0,7.45196E-8
354.0,7.484522E-8
355.0,7.517094E-8
356.0,7.5496764E-8
357.0,7.582268E-8
358.0,7.61487E-8
359.0,7.647481E-8
360.0,7.680102E-8
361.0,7.712732E-8
362.0,7.745371E-8
363.0,7.778019E-8
364.0,7.8106765E-8
365.0,7.843343E-8
366.0,7.876017E-8
367.0,7.908701E-8
368.0,7.941393E-8
369.0,7.9740936E-8
370.0,8.006802E-8
371.0,8.0395196E-8
372.0,8.0722444E-8
373.0,8.104978E-8
374.0,8.137719E-8
375.0,8.170468E-8
376.0,8.2032244E-8
377.0,8.235988E-8
378.0,8.26876E-8
379.0,8.3015394E-8
380.0,8.334326E-8
381.0,8.3671196E-8
382.0,8.3999204E-8
383.0,8.432729E-8
384.0,8.465544E-8
385.0,8.4983654E-8
386.0,8.5311946E-8
387.0,8.56403E-8
388.0,8.596872E-8
389.0,8.6297206E-8
390.0,8.662576E-8
391.0,8.695437E-8
392.0,8.7283055E-8
393.0,8.7611795E-8
394.0,8.79406E-8
395.0,8.8269466E-8
396.0,8.859839E-8
397.0,8.892737E-8
398.0,8.925642E-8
399.0,8.958551E-8
400.0,8.991467E-8
401.0,9.024389E-8
402.0,9.057316E-8
403.0,9.090248E-8
404.0,9.123186E-8
405.0,9.15613E-8
406.0,9.189078E-8
407.0,9.2220326E-8
408.0,9.254991E-8
409.0,9.287955E-8
410.0,9.3209245E-8
411.0,9.353899E-8
412.0,9.3868785E-8
413.0,9.4198626E-8
414.0,9.452851E-8
415.0,9.485845E-8
416.0,9.518843E-8
417.0,9.551846E-8
418.0,9.5848534E-8
419.0,9.617865E-8
420.0,9.650882E-8
421.0,9.6839024E-8
422.0,9.716928E-8
423.0,9.749957E-8
424.0,9.782991E-8
425.0,9.816029E-8
426.0,9.849071E-8
427.0,9.8821175E-8
428.0,9.915168E-8
429.0,9.9482214E-8
430.0,9.98128E-8
431.0,1.0014342E-7
432.0,1.00474075E-7
433.0,1.00804776E-7
434.0,1.01135505E-7
435.0,1.0146628E-7
436.0,1.01797085E-7
437.0,1.0212793E-7
438.0,1.02458806E-7
439.0,1.0278972E-7
440.0,1.0312067E-7
441.0,1.03451654E-7
442.0,1.03782675E-7
443.0,1.04113724E-7
444.0,1.0444481E-7
445.0,1.0477592E-7
446.0,1.0510707E-7
447.0,1.05438254E-7
448.0,1.05769466E-7
449.0,1.0610071E-7
450.0,1.06431976E-7
451.0,1.0676328E-7
452.0,1.07094614E-7
453.0,1.0742598E-7
454.0,1.0775737E-7
455.0,1.0808879E-7
456.0,1.08420245E-7
457.0,1.0875172E-7
458.0,1.09083224E-7
459.0,1.0941476E-7
460.0,1.0974632E-7
461.0,1.10077906E-7
462.0,1.1040952E-7
463.0,1.1074116E-7
464.0,1.1107282E-7
465.0,1.1140452E-7
