0.5,0.05860022636870307,0,0.0006839149504306643
1,0.1152650568695172,0,0.0001601001883202338
2,0.2240935632958275,0,0.00143219577332841
4,0.4240501334950824,0,0.00333023665048493
7,0.6616545259247016,0,0.008917888085176661
10,0.8316320915480805,0,0.008516239128208996
20,1.096606860733537,0,0.00326915455889691
50,1.017758331012445,0,0.0768441218729216
